"FECHASIN"|"VLRPRIMAPAG"|"VLRPRISUSCR"|"VLRASEGU"|"VLRASEGU_ORIG"|"VLRPAGADO."|"VLRSININCUR"|"VLRDEDUCIBLE"|"VLRRECOBRO"|"VLRRSVACONSTIAMP"|"VLRRSVAPAGAMP"|"FECPAGOAMP"|"ESTADO_FINAL"|"COBERTURA_FINAL"
2018-08-15|1759479|1759479|60400000|60400000|2922794|2922794|1562484|0|2098091|0|20180919|"Pagado"|"PPD"
2018-08-15|1365000|1365000|36990000|36990000|9734801|9734801|1287157|0|2754597|0|20180918|"Pagado"|"PPD"
2018-08-15|1307168|823274|2e+09|2e+09|9511281|9511281|2038845|0|2098091|0|20180912|"Pagado"|"PPD"
2018-08-15|0|717290|3e+09|3e+09|4353134|4353134|1562484|0|2098091|0|20180926|"Pagado"|"PPD"
2018-08-15|2016285|2016285|44120001|44120001|2335608|2335608|1562484|0|2098091|0|20180926|"Pagado"|"PPD"
2018-08-15|1143074|823274|1e+09|1e+09|6146172|6146172|1593903|3995012|2098091|0|20180907|"Pagado"|"PPD"
2018-08-15|1509000|1509000|44590175|44590175|2377542|2377542|781242|0|2754597|0|20190128|"Pagado"|"PPD"
2018-08-15|1361851|1361851|0|0|166700|166700|969627|0|8726645|0|20190124|"Pagado"|"PTH"
2018-08-15|1420000|1420000|52990000|52990000|2219971|2219971|781242|0|2754597|0|20180910|"Pagado"|"PPD"
2018-08-15|5353205|10114973|3e+09|3e+09|0|3219284|781242|0|2098091|3219284|NA|"Avisado"|"PPD"
2018-08-15|1406250|1875000|66240000|66240000|6466459|7001524|925757|0|2754597|535065|20181130|"Avisado"|"PPD"
2018-08-15|2574214|908994|3e+09|3e+09|98469305|98469305|0|0|104600000|0|20181227|"Pagado"|"PTH"
2018-08-15|2792317|2281138|1.5e+09|1.5e+09|1031458|1031458|1041708|0|699503|0|20180926|"Pagado"|"PPD"
2018-08-15|1913755|908988|2e+09|2e+09|2934279|2934279|1562484|0|2098091|0|20180920|"Pagado"|"PPD"
2018-08-15|2911182|2911182|31300000|31300000|0|0|1562484|0|2098091|0|NA|"Desistido"|"PPD"
2018-08-15|1365000|1365000|3.4e+07|3.4e+07|3341071|3341071|781242|0|2754597|0|20181128|"Pagado"|"PPD"
2018-08-15|1155933|1155933|3e+09|3e+09|2122946|2122946|1562484|0|2098091|0|20181023|"Pagado"|"PPD"
2018-08-15|670000|460639|3e+09|3e+09|1355275|1355275|1562484|0|2098091|0|20181212|"Pagado"|"PPD"
2018-08-15|358939|418762|3e+07|3e+07|190922|190922|781242|0|2098091|0|20180928|"Pagado"|"PPD"
2018-08-15|700000|569800|3e+07|3e+07|0|0|781242|0|2098091|0|NA|"Desistido"|"PPD"
2018-08-15|0|0|0|0|1019764|1019764|0|0|2754597|0|20180925|"Pagado"|"PPD"
2018-08-15|552339|552339|3e+09|3e+09|0|2098091|781242|0|2098091|2098091|NA|"Avisado"|"PPD"
2018-08-15|163767|491311|7130000|7130000|5704000|5704000|1426000|0|5704000|0|20181130|"Pagado"|"PTH"
2018-08-15|3672010|1788514|2e+09|2e+09|3743492|3743492|2343726|0|2098091|0|20181226|"Pagado"|"PPD"
2018-08-15|2940187|6047439|3e+09|3e+09|1336273|1336273|0|0|2338000|0|20190326|"Pagado"|"RC BIENES"
2018-08-15|3008877|8095151|1.5e+09|1.5e+09|2564530|2564530|1562484|0|2098091|0|20180926|"Pagado"|"PPD"
2018-08-15|993332|1490000|36990000|36990000|781242|781242|0|0|2338000|0|20181129|"Pagado"|"RC BIENES"
2018-08-15|642223|988909|21900000|21900000|999424|999424|1562484|0|2098091|0|20180925|"Pagado"|"PPD"
2018-08-15|0|1335659|33900000|33900000|3189598|3189598|1562484|0|2098091|0|20180917|"Pagado"|"PPD"
2018-08-15|2909507|5962159|1.5e+09|1.5e+09|3381121|3381121|1562484|0|2098091|0|20180928|"Pagado"|"PPD"
2018-08-15|1365000|1365000|38590000|38590000|1046461|1046461|781242|0|2754597|0|20180928|"Pagado"|"PPD"
2018-08-15|3192772|1834104|3e+09|3e+09|2764892|2764892|1562484|0|2098091|0|20180907|"Pagado"|"PPD"
2018-08-15|525001|576720|2e+09|2e+09|1441124|1441124|1562484|0|867666|0|20180913|"Pagado"|"PPH"
2018-08-15|1700000|1700000|59096600|59096600|1818256|1818256|781242|0|2754597|0|20180913|"Pagado"|"PPD"
2018-08-15|1023095|1753880|2e+09|2e+09|0|2098091|781242|0|2098091|2098091|NA|"Avisado"|"PPD"
2018-08-15|1165047|1165047|3e+09|3e+09|443298|443298|2343726|0|2098091|0|20180918|"Pagado"|"PPD"
2018-08-15|1385000|1385000|5.2e+07|5.2e+07|859623|859623|781242|0|2754597|0|20180905|"Pagado"|"PPD"
2018-08-15|1494729|892692|1e+09|1e+09|1789376|1789376|1562484|0|2098091|0|20180920|"Pagado"|"PPD"
2018-08-15|1594081|1594081|32400000|32400000|689902|689902|1562484|0|2098091|0|20181023|"Pagado"|"PPD"
2018-08-15|1385000|1385000|50212800|50212800|3380704|3380704|781242|0|2754597|0|20181004|"Pagado"|"PPD"
2018-08-15|5353205|10114973|3e+09|3e+09|0|2338000|0|0|2338000|2338000|NA|"Avisado"|"RC BIENES"
2018-08-15|1016641|1016641|35300000|35300000|3942313|3942313|2343726|0|2098091|0|20181009|"Pagado"|"PPD"
2018-08-15|133509|1602141|30600000|30600000|0|2754597|0|0|2754597|2754597|NA|"Avisado"|"PPD"
2018-08-15|5415610|9652066|1e+09|1e+09|0|2098091|781242|0|2098091|2098091|NA|"Avisado"|"PPD"
2018-08-15|2368259|908988|2e+09|2e+09|0|2098091|781242|0|2098091|2098091|NA|"Avisado"|"PPD"
2018-08-15|1798830|1798830|2.5e+08|2.5e+08|10071484|10071484|7355292|0|2552692|0|20190903|"Pagado"|"PPD"
2018-08-15|916778|1309680|2e+09|2e+09|0|3209197|781242|0|3209197|3209197|NA|"Avisado"|"PPD"
2018-08-15|3739307|3739307|2e+09|2e+09|4658074|4658074|3124968|0|923994|0|20191101|"Pagado"|"RC BIENES"
2018-08-16|4424612|9652066|1e+09|1e+09|1040000|1040000|0|0|8e+05|0|20180919|"Pagado"|"RC BIENES"
2018-08-16|3246900|1642325|1e+09|1e+09|10365312|10365312|1562484|0|2496728|0|20181024|"Pagado"|"PPD"
2018-08-16|4470800|5392591|3e+09|3e+09|11414940|11414940|2343726|0|2098091|0|20181019|"Pagado"|"PPD"
2018-08-16|5548172|10907898|5e+08|5e+08|9091724|9091724|1562484|0|2098091|0|20180910|"Pagado"|"PPD"
2018-08-16|933907|1400859|3e+07|3e+07|450000|450000|0|0|2338000|0|20181228|"Pagado"|"RC BIENES"
2018-08-16|160793|964783|3e+09|3e+09|1351956|1351956|1562484|0|2098091|0|20180927|"Pagado"|"PPD"
2018-08-16|2452576|1844335|3e+09|3e+09|625125|625125|1041708|0|699503|0|20181023|"Pagado"|"PPD"
2018-08-16|227139|545128|7911000|7911000|0|6328800|1582200|0|6328800|6328800|NA|"Avisado"|"PTH"
2018-08-16|5854754|19147083|7.5e+08|7.5e+08|6558870|6558870|1734656|0|2098091|0|20181026|"Pagado"|"PPD"
